	PFAM	variable	value
2486	Not In PFAM	WN_ef	0.09502003434459072
2487	Not In PFAM	WN_ef	0.38960280373831774
2488	Not In PFAM	WN_ef	0.14501633986928106
2489	In PFAM	WN_ef	0.7366255144032922
2490	In PFAM	WN_ef	0.590728476821192
2491	Not In PFAM	WN_ef	0.2830550232685464
2492	Not In PFAM	WN_ef	0.7168059424326834
2493	Not In PFAM	WN_ef	0.19043321299638988
2494	Not In PFAM	WN_ef	0.26124197002141325
2495	Not In PFAM	WN_ef	0.7523709167544784
2496	Not In PFAM	WN_ef	0.15352112676056334
2497	In PFAM	WN_ef	0.26497695852534564
2498	In PFAM	WN_ef	0.6276595744680851
2499	Not In PFAM	WN_ef	0.4372881355932203
2500	In PFAM	WN_ef	0.3216783216783217
2501	In PFAM	WN_ef	0.3503184713375796
2502	In PFAM	WN_ef	0.21563682219419925
2503	In PFAM	WN_ef	0.3852040816326531
2504	In PFAM	WN_ef	0.0718954248366013
2505	Not In PFAM	WN_ef	0.3471615720524017
2506	Not In PFAM	WN_ef	0.16866890917827967
2507	Not In PFAM	WN_ef	0.5818759936406995
2508	In PFAM	WN_ef	0.7716981132075472
2509	In PFAM	WN_ef	0.575940548072457
2510	Not In PFAM	WN_ef	0.42326530612244895
2511	Not In PFAM	WN_ef	0.6762960031658093
2512	In PFAM	WN_ef	0.3438118811881188
2513	In PFAM	WN_ef	0.3947606142728094
2514	In PFAM	WN_ef	0.6914089347079038
2515	Not In PFAM	WN_ef	0.36875
2516	Not In PFAM	WN_ef	0.4253611556982344
2517	Not In PFAM	WN_ef	0.4386503067484663
2518	Not In PFAM	WN_ef	0.4079601990049751
2519	Not In PFAM	WN_ef	0.5932203389830508
2520	In PFAM	WN_ef	0.1654594839293798
2521	Not In PFAM	WN_ef	0.5303430079155673
2522	Not In PFAM	WN_ef	0.39436619718309857
2523	Not In PFAM	WN_ef	0.3385012919896641
2524	Not In PFAM	WN_ef	0.7904411764705882
2525	Not In PFAM	WN_ef	0.6107193229901271
2526	Not In PFAM	WN_ef	0.5850052798310454
2527	Not In PFAM	WN_ef	0.17684210526315788
2528	In PFAM	WN_ef	0.5048611111111111
2529	Not In PFAM	WN_ef	0.2211740041928721
2530	In PFAM	WN_ef	0.23258306538049306
2531	Not In PFAM	WN_ef	0.3596774193548387
2532	Not In PFAM	WN_ef	0.604306864064603
2533	Not In PFAM	WN_ef	0.2360097323600973
2534	Not In PFAM	WN_ef	0.3538461538461539
2535	In PFAM	WN_ef	0.2528692614770459
2536	In PFAM	WN_ef	0.5256526821665152
2537	Not In PFAM	WN_ef	0.1931493815413892
2538	In PFAM	WN_ef	0.22439024390243906
2539	Not In PFAM	WN_ef	0.5603829160530192
2540	In PFAM	WN_ef	0.2178988326848249
2541	In PFAM	WN_ef	0.1497005988023952
2542	In PFAM	WN_ef	0.1894572025052192
2543	Not In PFAM	WN_ef	0.147396293027361
2544	Not In PFAM	WN_ef	0.4672304439746301
2545	Not In PFAM	WN_ef	0.4669421487603306
2546	Not In PFAM	WN_ef	0.6080402010050251
2547	Not In PFAM	WN_ef	0.3753894080996885
2548	In PFAM	WN_ef	0.4339622641509434
2549	In PFAM	WN_ef	0.33747609942638623
2550	Not In PFAM	WN_ef	0.44680851063829785
2551	Not In PFAM	WN_ef	0.1892361111111111
2552	Not In PFAM	WN_ef	0.1342668863261944
2553	Not In PFAM	WN_ef	0.4971500949968334
2554	Not In PFAM	WN_ef	0.21815154038301413
2555	Not In PFAM	WN_ef	0.4477234401349072
2556	Not In PFAM	WN_ef	0.16766981943250214
2557	Not In PFAM	WN_ef	0.4650900900900901
2558	In PFAM	WN_ef	0.1423974255832663
2559	Not In PFAM	WN_ef	0.6275659824046921
2560	Not In PFAM	WN_ef	0.242619926199262
2561	Not In PFAM	WN_ef	0.5242937853107345
2562	Not In PFAM	WN_ef	0.2532239155920281
2563	Not In PFAM	WN_ef	0.3780369290573372
2564	Not In PFAM	WN_ef	0.4676616915422885
2565	Not In PFAM	WN_ef	0.21806167400881055
2566	Not In PFAM	WN_ef	0.3214638971315529
2567	Not In PFAM	WN_ef	0.44126659856996936
2568	Not In PFAM	WN_ef	0.15358744394618834
2569	Not In PFAM	WN_ef	0.1517948717948718
2570	Not In PFAM	WN_ef	0.3455377574370709
2571	Not In PFAM	WN_ef	0.10998307952622674
2572	Not In PFAM	WN_ef	0.34699853587115664
2573	Not In PFAM	WN_ef	0.14102564102564102
2574	Not In PFAM	WN_ef	0.13619402985074627
2575	Not In PFAM	WN_ef	0.12272727272727273
2576	Not In PFAM	WN_ef	0.3503267973856209
2577	In PFAM	WN_ef	0.3052039381153305
2578	Not In PFAM	WN_ef	0.17328519855595667
2579	In PFAM	WN_ef	0.1043956043956044
2580	Not In PFAM	WN_ef	0.2152777777777778
2581	In PFAM	WN_ef	0.2850467289719626
2582	Not In PFAM	WN_ef	0.17251461988304093
2583	In PFAM	WN_ef	0.27390791027154665
2584	In PFAM	WN_ef	0.08303886925795052
2585	In PFAM	WN_ef	0.2051948051948052
2586	In PFAM	WN_ef	0.4645161290322581
2587	In PFAM	WN_ef	0.11754537597234227
2588	Not In PFAM	WN_ef	0.7433035714285714
2589	In PFAM	WN_ef	0.2433894230769231
2590	Not In PFAM	WN_ef	0.2471131639722864
2591	In PFAM	WN_ef	0.2696078431372549
2592	Not In PFAM	WN_ef	0.42892768079800503
2593	Not In PFAM	WN_ef	0.06272617611580218
2594	Not In PFAM	WN_ef	0.2555425904317386
2595	Not In PFAM	WN_ef	0.18202764976958524
2596	Not In PFAM	WN_ef	0.22443890274314213
2597	Not In PFAM	WN_ef	0.2270168855534709
2598	Not In PFAM	WN_ef	0.14393939393939395
2599	In PFAM	WN_ef	0.34536657982880536
2600	In PFAM	WN_ef	0.5173220973782772
2601	In PFAM	WN_ef	0.19344544003927827
2602	Not In PFAM	WN_ef	0.3692083664283824
2603	Not In PFAM	WN_ef	0.2969230769230769
2604	Not In PFAM	WN_ef	0.5897144301238312
2605	In PFAM	WN_ef	0.7372601918465228
2606	In PFAM	WN_ef	0.4627637278189186
2607	In PFAM	WN_ef	0.4672614547104189
2608	In PFAM	WN_ef	0.16293877551020408
2609	In PFAM	WN_ef	0.8395571711830799
2610	In PFAM	WN_ef	0.5689966468919267
2611	In PFAM	WN_ef	0.7427945390190458
2612	In PFAM	WN_ef	0.354979079497908
2613	In PFAM	WN_ef	0.18033677349266705
2614	Not In PFAM	WN_ef	0.6318306010928961
2615	In PFAM	WN_ef	0.6209530738450345
2616	Not In PFAM	WN_ef	0.3128551681769313
2617	In PFAM	WN_ef	0.18159203980099506
2618	Not In PFAM	WN_ef	0.443130118289354
2619	Not In PFAM	WN_ef	0.09294320137693632
2620	Not In PFAM	WN_ef	0.5419136325148181
2621	In PFAM	WN_ef	0.7341532639545885
2622	In PFAM	WN_ef	0.246587406428886
2623	In PFAM	WN_ef	0.15584952459694087
2624	In PFAM	WN_ef	0.1532976827094474
2625	In PFAM	WN_ef	0.3555798687089716
2626	In PFAM	WN_ef	0.5190409026798307
2627	In PFAM	WN_ef	0.2198581560283688
2628	In PFAM	WN_ef	0.5070224719101124
2629	In PFAM	WN_ef	0.3248882265275708
2630	Not In PFAM	WN_ef	0.3257448945430197
2631	In PFAM	WN_ef	0.20332167832167836
2632	In PFAM	WN_ef	0.2793388429752066
2633	Not In PFAM	WN_ef	0.3991436726926737
2634	In PFAM	WN_ef	0.2654496281271129
2635	Not In PFAM	WN_ef	0.2944465150950429
2636	Not In PFAM	WN_ef	0.6741154562383612
2637	Not In PFAM	WN_ef	0.7470482289373624
2638	Not In PFAM	WN_ef	0.29606903163950143
2639	Not In PFAM	WN_ef	0.19770544290288156
2640	Not In PFAM	WN_ef	0.2345360824742268
2641	In PFAM	WN_ef	0.4941569282136895
2642	In PFAM	WN_ef	0.2035398230088496
2643	Not In PFAM	WN_ef	0.3339317773788151
2644	Not In PFAM	WN_ef	0.4183123877917415
2645	Not In PFAM	WN_ef	0.24029850746268655
2646	Not In PFAM	WN_ef	0.26570915619389585
2647	Not In PFAM	WN_ef	0.2548223350253807
2648	Not In PFAM	WN_ef	0.2679255610290093
2649	Not In PFAM	WN_ef	0.21409066084107045
2650	Not In PFAM	WN_ef	0.08231797919762257
2651	In PFAM	WN_ef	0.5880539499036609
2652	In PFAM	WN_ef	0.437111801242236
2653	In PFAM	WN_ef	0.23674911660777384
2654	In PFAM	WN_ef	0.1587374199451052
2655	Not In PFAM	WN_ef	0.5491228070175439
2656	Not In PFAM	WN_ef	0.302717900656045
2657	Not In PFAM	WN_ef	0.2158590308370044
2658	Not In PFAM	WN_ef	0.26057906458797325
2659	Not In PFAM	WN_ef	0.7606232294617564
2660	Not In PFAM	WN_ef	0.707395498392283
2661	Not In PFAM	WN_ef	0.24422442244224424
2662	Not In PFAM	WN_ef	0.3251633986928105
2663	Not In PFAM	WN_ef	0.3471223021582734
2664	Not In PFAM	WN_ef	0.5080789946140036
2665	In PFAM	WN_ef	0.16957210776545167
2666	In PFAM	WN_ef	0.12408561365483607
2667	Not In PFAM	WN_ef	0.1488469601677149
2668	In PFAM	WN_ef	0.4624437521633784
2669	Not In PFAM	WN_ef	0.6020031628887718
2670	Not In PFAM	WN_ef	0.2581532416502947
2671	Not In PFAM	WN_ef	0.507679180887372
2672	Not In PFAM	WN_ef	0.42739079102715466
2673	In PFAM	WN_ef	0.2564841498559078
2674	In PFAM	WN_ef	0.13702623906705538
2675	In PFAM	WN_ef	0.31418685121107265
2676	Not In PFAM	WN_ef	0.17873941674506116
2677	In PFAM	WN_ef	0.6741130091984231
2678	Not In PFAM	WN_ef	0.8619102416570771
2679	Not In PFAM	WN_ef	0.5522842639593909
2680	Not In PFAM	WN_ef	0.4580645161290322
2681	Not In PFAM	WN_ef	0.6454234388366125
2682	In PFAM	WN_ef	0.3380429094714809
2683	Not In PFAM	WN_ef	0.18072597137014315
2684	Not In PFAM	WN_ef	0.292749658002736
2685	Not In PFAM	WN_ef	0.4431977559607293
2686	Not In PFAM	WN_ef	0.3620593949486539
2687	Not In PFAM	WN_ef	0.11487481590574375
2688	Not In PFAM	WN_ef	0.11377245508982035
2689	In PFAM	WN_ef	0.2290963629546307
2690	In PFAM	WN_ef	0.2899323059196313
2691	Not In PFAM	WN_ef	0.1868495742667928
2692	In PFAM	WN_ef	0.3177221926556679
2693	In PFAM	WN_ef	0.511340206185567
2694	Not In PFAM	WN_ef	0.3911903513371788
2695	Not In PFAM	WN_ef	0.15783664459161148
2696	Not In PFAM	WN_ef	0.13820078226857888
2697	Not In PFAM	WN_ef	0.3620352250489237
2698	Not In PFAM	WN_ef	0.17137809187279152
2699	Not In PFAM	WN_ef	0.554575986565911
2700	Not In PFAM	WN_ef	0.30392632089190497
2701	Not In PFAM	WN_ef	0.9186002282236592
2702	Not In PFAM	WN_ef	0.4844768110387122
2703	Not In PFAM	WN_ef	0.2386100386100386
2704	In PFAM	WN_ef	0.2758807588075881
2705	In PFAM	WN_ef	0.7474869320466425
2706	In PFAM	WN_ef	0.1333787775505567
2707	In PFAM	WN_ef	0.2818079096045198
2708	Not In PFAM	WN_ef	0.24225352112676055
2709	Not In PFAM	WN_ef	0.4133333333333333
2710	Not In PFAM	WN_ef	0.17857142857142858
2711	Not In PFAM	WN_ef	0.6221033868092691
2712	Not In PFAM	WN_ef	0.1601156069364162
2713	In PFAM	WN_ef	0.3236837343947892
2714	Not In PFAM	WN_ef	0.475233644859813
2715	Not In PFAM	WN_ef	0.24485510289794205
2716	Not In PFAM	WN_ef	0.24228028503562946
2717	In PFAM	WN_ef	0.29698375870069604
2718	Not In PFAM	WN_ef	0.8508891928864569
2719	Not In PFAM	WN_ef	0.8273155416012559
2720	Not In PFAM	WN_ef	0.16630977872947894
2721	Not In PFAM	WN_ef	0.19496021220159152
2722	In PFAM	WN_ef	0.531021897810219
2723	Not In PFAM	WN_ef	0.22353514435375807
2724	Not In PFAM	WN_ef	0.20876024590163936
2725	In PFAM	WN_ef	0.2021041693726458
2726	Not In PFAM	WN_ef	0.13953488372093026
2727	In PFAM	WN_ef	0.1114327062228654
2728	Not In PFAM	WN_ef	0.2245042492917847
2729	Not In PFAM	WN_ef	0.3293216630196937
2730	In PFAM	WN_ef	0.7026759167492567
2731	In PFAM	WN_ef	0.6302988186240445
2732	In PFAM	WN_ef	0.2332155477031802
2733	In PFAM	WN_ef	0.14193714580113342
2734	In PFAM	WN_ef	0.2991725015913431
2735	In PFAM	WN_ef	0.17136591478696742
2736	Not In PFAM	WN_ef	0.4743772241992882
2737	Not In PFAM	WN_ef	0.8591523227836387
2738	Not In PFAM	WN_ef	0.4180199057097957
2739	Not In PFAM	WN_ef	0.4636932281751428
2740	Not In PFAM	WN_ef	0.21683417085427134
2741	In PFAM	WN_ef	0.6229508196721312
2742	In PFAM	WN_ef	0.16772823779193205
2743	In PFAM	WN_ef	0.28312412831241285
2744	In PFAM	WN_ef	0.2813487881981033
2745	In PFAM	WN_ef	0.14102564102564102
2746	In PFAM	WN_ef	0.39198606271777
2747	In PFAM	WN_ef	0.6927374301675978
2748	In PFAM	WN_ef	0.5055187637969095
2749	In PFAM	WN_ef	0.0948180815876516
2750	Not In PFAM	WN_ef	0.17559523809523808
2751	Not In PFAM	WN_ef	0.4409756097560976
2752	Not In PFAM	WN_ef	0.4038231780167264
2753	Not In PFAM	WN_ef	0.09846547314578004
2754	Not In PFAM	WN_ef	0.5759803921568627
2755	Not In PFAM	WN_ef	0.3516209476309227
2756	Not In PFAM	WN_ef	0.6038894575230297
2757	Not In PFAM	WN_ef	0.2549019607843137
2758	Not In PFAM	WN_ef	0.227293683725219
2759	Not In PFAM	WN_ef	0.5640301318267421
2760	Not In PFAM	WN_ef	0.4004368401892974
2761	Not In PFAM	WN_ef	0.8595667870036101
2762	Not In PFAM	WN_ef	0.4118667591950035
2763	Not In PFAM	WN_ef	0.7015235457063712
2764	Not In PFAM	WN_ef	0.6874148114493412
2765	In PFAM	WN_ef	0.15662805662805662
2766	Not In PFAM	WN_ef	0.18227848101265826
2767	Not In PFAM	WN_ef	0.4186157517899761
2768	Not In PFAM	WN_ef	0.1900658895083629
2769	Not In PFAM	WN_ef	0.4857744994731296
2770	Not In PFAM	WN_ef	0.10144927536231883
2771	Not In PFAM	WN_ef	0.185595567867036
2772	Not In PFAM	WN_ef	0.0867800050748541
2773	In PFAM	WN_ef	0.8402941176470589
2774	Not In PFAM	WN_ef	0.34224965706447186
2775	Not In PFAM	WN_ef	0.2917038358608385
2776	Not In PFAM	WN_ef	0.3200836820083682
2777	Not In PFAM	WN_ef	0.1702127659574468
2778	Not In PFAM	WN_ef	0.42488619119878596
2779	In PFAM	WN_ef	0.30935251798561153
2780	Not In PFAM	WN_ef	0.40601503759398494
2781	Not In PFAM	WN_ef	0.5317725752508361
2782	Not In PFAM	WN_ef	0.11363636363636365
2783	Not In PFAM	WN_ef	0.16336633663366334
2784	Not In PFAM	WN_ef	0.6931179775280899
2785	Not In PFAM	WN_ef	0.34701492537313433
2786	Not In PFAM	WN_ef	0.3798365122615804
2787	Not In PFAM	WN_ef	0.18130489335006272
2788	Not In PFAM	WN_ef	0.5866666666666667
2789	Not In PFAM	WN_ef	0.8530603972436157
2790	Not In PFAM	WN_ef	0.3715994597723326
2791	Not In PFAM	WN_ef	0.3460949464012251
2792	In PFAM	WN_ef	0.21163298743855816
2793	Not In PFAM	WN_ef	0.2326478149100257
2794	In PFAM	WN_ef	0.2855038302887448
2795	In PFAM	WN_ef	0.2981021897810219
2796	Not In PFAM	WN_ef	0.23083700440528634
2797	Not In PFAM	WN_ef	0.6234756097560976
2798	Not In PFAM	WN_ef	0.2388059701492537
2799	Not In PFAM	WN_ef	0.24669603524229075
2800	Not In PFAM	WN_ef	0.2310725552050473
2801	Not In PFAM	WN_ef	0.17094594594594595
2802	Not In PFAM	WN_ef	0.2832369942196532
2803	Not In PFAM	WN_ef	0.05802249851983422
2804	Not In PFAM	WN_ef	0.10160427807486633
2805	Not In PFAM	WN_ef	0.19230769230769232
2806	In PFAM	WN_ef	0.4823182711198428
2807	Not In PFAM	WN_ef	0.2167577413479053
2808	Not In PFAM	WN_ef	0.07868020304568528
2809	In PFAM	WN_ef	0.2335766423357664
2810	Not In PFAM	WN_ef	0.4746877054569362
2811	Not In PFAM	WN_ef	0.23598615916955015
2812	Not In PFAM	WN_ef	0.4751243781094528
2813	Not In PFAM	WN_ef	0.37628384687208216
2814	Not In PFAM	WN_ef	0.24435483870967745
2815	Not In PFAM	WN_ef	0.3637454981992797
2816	In PFAM	WN_ef	0.23219658976930796
2817	Not In PFAM	WN_ef	0.14133165829145727
2818	In PFAM	WN_ef	0.18167821401077752
2819	In PFAM	WN_ef	0.35181451612903225
2820	In PFAM	WN_ef	0.532258064516129
2821	Not In PFAM	WN_ef	0.30104923325262306
2822	Not In PFAM	WN_ef	0.2011173184357542
2823	Not In PFAM	WN_ef	0.2767402376910017
2824	Not In PFAM	WN_ef	0.4580536912751678
2825	In PFAM	WN_ef	0.3083131557707829
2826	In PFAM	WN_ef	0.4321966693100714
2827	In PFAM	WN_ef	0.2291390728476821
2828	Not In PFAM	WN_ef	0.2433628318584071
2829	In PFAM	WN_ef	0.1935483870967742
2830	In PFAM	WN_ef	0.11022964509394573
2831	In PFAM	WN_ef	0.40168539325842695
2832	In PFAM	WN_ef	0.30094043887147337
2833	In PFAM	WN_ef	0.26936026936026936
2834	Not In PFAM	WN_ef	0.13936170212765958
2835	In PFAM	WN_ef	0.2940360610263523
2836	Not In PFAM	WN_ef	0.16952789699570814
2837	Not In PFAM	WN_ef	0.2885032537960954
2838	Not In PFAM	WN_ef	0.6839464882943144
2839	Not In PFAM	WN_ef	0.12203389830508475
2840	In PFAM	WN_ef	0.2843137254901961
2841	Not In PFAM	WN_ef	0.5474487362899381
2842	Not In PFAM	WN_ef	0.1918212478920742
2843	In PFAM	WN_ef	0.2499404052443385
2844	In PFAM	WN_ef	0.6611560275129721
2845	Not In PFAM	WN_ef	0.2365107913669065
2846	Not In PFAM	WN_ef	0.2618083670715249
2847	Not In PFAM	WN_ef	0.6718061674008811
2848	Not In PFAM	WN_ef	0.42380261248185774
2849	Not In PFAM	WN_ef	0.21252059308072488
2850	Not In PFAM	WN_ef	0.15945330296127566
2851	Not In PFAM	WN_ef	0.1608832807570978
2852	In PFAM	WN_ef	0.1058201058201058
2853	In PFAM	WN_ef	0.17894736842105266
2854	In PFAM	WN_ef	0.1544943820224719
2855	Not In PFAM	WN_ef	0.19618528610354224
2856	Not In PFAM	WN_ef	0.19473684210526315
2857	Not In PFAM	WN_ef	0.4555256064690027
2858	Not In PFAM	WN_ef	0.2809667673716012
2859	Not In PFAM	WN_ef	0.4471744471744472
2860	Not In PFAM	WN_ef	0.1918918918918919
2861	Not In PFAM	WN_ef	0.5269461077844312
2862	In PFAM	WN_ef	0.2157079646017699
2863	Not In PFAM	WN_ef	0.22132196162046908
2864	Not In PFAM	WN_ef	0.2608267716535433
2865	Not In PFAM	WN_ef	0.3435960591133005
2866	Not In PFAM	WN_ef	0.1769316909294513
2867	In PFAM	WN_ef	0.20528367258553487
2868	Not In PFAM	WN_ef	0.29431438127090304
2869	Not In PFAM	WN_ef	0.6957851059183228
2870	In PFAM	WN_ef	0.6771463119709794
2871	Not In PFAM	WN_ef	0.35522664199814985
2872	Not In PFAM	WN_ef	0.1978798586572438
2873	Not In PFAM	WN_ef	0.5461254612546126
2874	Not In PFAM	WN_ef	0.2540346682606097
2875	Not In PFAM	WN_ef	0.21826809015421114
2876	Not In PFAM	WN_ef	0.3907692307692308
2877	Not In PFAM	WN_ef	0.287317620650954
2878	Not In PFAM	WN_ef	0.31610044313146235
2879	Not In PFAM	WN_ef	0.6204268292682927
2880	In PFAM	WN_ef	0.17108874656907594
2881	In PFAM	WN_ef	0.12593649661077416
2882	In PFAM	WN_ef	0.2769857433808554
2883	In PFAM	WN_ef	0.6115555555555555
2884	In PFAM	WN_ef	0.3711018711018711
2885	In PFAM	WN_ef	0.2730125523012552
2886	In PFAM	WN_ef	0.3221476510067114
2887	In PFAM	WN_ef	0.7482071713147409
2888	Not In PFAM	WN_ef	0.2574955908289241
2889	In PFAM	WN_ef	0.5145589494718813
2890	In PFAM	WN_ef	0.2880085653104925
2891	In PFAM	WN_ef	0.2375809935205184
2892	In PFAM	WN_ef	0.20816326530612245
2893	In PFAM	WN_ef	0.18631732168850074
2894	Not In PFAM	WN_ef	0.2763256161314413
2895	Not In PFAM	WN_ef	0.18013245033112582
2896	Not In PFAM	WN_ef	0.36028368794326243
2897	In PFAM	WN_ef	0.5566172957477306
2898	Not In PFAM	WN_ef	0.1885334291876348
2899	Not In PFAM	WN_ef	0.618421052631579
2900	Not In PFAM	WN_ef	0.15625
2901	Not In PFAM	WN_ef	0.2526011560693642
2902	Not In PFAM	WN_ef	0.3672520661157025
2903	Not In PFAM	WN_ef	0.2356567093409199
2904	Not In PFAM	WN_ef	0.4362272240085745
2905	Not In PFAM	WN_ef	0.5837209302325581
2906	Not In PFAM	WN_ef	0.2142266335814723
2907	Not In PFAM	WN_ef	0.7710638297872341
2908	Not In PFAM	WN_ef	0.25224685440383465
2909	Not In PFAM	WN_ef	0.6986444212721585
2910	In PFAM	WN_ef	0.4065870008743807
2911	In PFAM	WN_ef	0.3876536390001381
2912	Not In PFAM	WN_ef	0.6293706293706294
2913	Not In PFAM	WN_ef	0.29625051503914296
2914	Not In PFAM	WN_ef	0.08532423208191127
2915	In PFAM	WN_ef	0.16785714285714284
2916	In PFAM	WN_ef	0.6963190184049081
2917	In PFAM	WN_ef	0.5099484156226971
2918	Not In PFAM	WN_ef	0.5167883211678832
2919	Not In PFAM	WN_ef	0.7164948453608248
2920	Not In PFAM	WN_ef	0.12903225806451613
2921	Not In PFAM	WN_ef	0.5214105793450882
2922	In PFAM	WN_ef	0.20193637621023516
2923	In PFAM	WN_ef	0.2459499263622975
2924	Not In PFAM	WN_ef	0.4634760705289673
2925	Not In PFAM	WN_ef	0.13875598086124402
2926	Not In PFAM	WN_ef	0.3198090692124105
2927	Not In PFAM	WN_ef	0.15384615384615385
2928	Not In PFAM	WN_ef	0.2307692307692308
2929	Not In PFAM	WN_ef	0.2365853658536585
2930	Not In PFAM	WN_ef	0.4807417974322397
2931	Not In PFAM	WN_ef	0.4108187134502924
2932	Not In PFAM	WN_ef	0.2528409090909091
2933	In PFAM	WN_ef	0.41701534170153415
2934	In PFAM	WN_ef	0.18633139909735652
2935	In PFAM	WN_ef	0.20647058823529413
2936	In PFAM	WN_ef	0.2267290691627665
2937	In PFAM	WN_ef	0.18208516886930984
2938	In PFAM	WN_ef	0.7133182844243793
2939	In PFAM	WN_ef	0.5301439128743679
2940	In PFAM	WN_ef	0.630173564753004
2941	In PFAM	WN_ef	0.11485065208245687
2942	In PFAM	WN_ef	0.1808885754583921
2943	Not In PFAM	WN_ef	0.5773195876288659
2944	Not In PFAM	WN_ef	0.0933852140077821
2945	Not In PFAM	WN_ef	0.4191126279863481
2946	In PFAM	WN_ef	0.6078921078921079
2947	In PFAM	WN_ef	0.4154365246731337
2948	In PFAM	WN_ef	0.3400673400673401
2949	Not In PFAM	WN_ef	0.30952380952380953
2950	Not In PFAM	WN_ef	0.24761904761904766
2951	Not In PFAM	WN_ef	0.4646697388632873
2952	Not In PFAM	WN_ef	0.40586565752128667
2953	Not In PFAM	WN_ef	0.5387381497221314
2954	Not In PFAM	WN_ef	0.28627145085803435
2955	Not In PFAM	WN_ef	0.2465935126009888
2956	In PFAM	WN_ef	0.32533219031290184
2957	In PFAM	WN_ef	0.3213266761768901
2958	In PFAM	WN_ef	0.17326073805202666
2959	In PFAM	WN_ef	0.27379095163806555
2960	Not In PFAM	WN_ef	0.2923508209851822
2961	In PFAM	WN_ef	0.14834205933682373
2962	In PFAM	WN_ef	0.4007516228220021
2963	Not In PFAM	WN_ef	0.25933831376734257
2964	Not In PFAM	WN_ef	0.6875495638382236
2965	Not In PFAM	WN_ef	0.5272296764009471
2966	In PFAM	WN_ef	0.21287465940054492
2967	In PFAM	WN_ef	0.20609981515711645
2968	In PFAM	WN_ef	0.3690036900369004
2969	In PFAM	WN_ef	0.5540438397581254
2970	Not In PFAM	WN_ef	0.4100185528756957
2971	Not In PFAM	WN_ef	0.5438144329896907
2972	Not In PFAM	WN_ef	0.2892223738062756
2973	Not In PFAM	WN_ef	0.2594268476621418
2974	Not In PFAM	WN_ef	0.6990291262135923
2975	Not In PFAM	WN_ef	0.17482517482517482
2976	Not In PFAM	WN_ef	0.541371158392435
2977	Not In PFAM	WN_ef	0.2708638360175695
2978	Not In PFAM	WN_ef	0.5707248416608023
2979	Not In PFAM	WN_ef	0.5255524861878453
2980	Not In PFAM	WN_ef	0.2981904012588513
2981	In PFAM	WN_ef	0.7392739273927392
2982	Not In PFAM	WN_ef	0.5634118967452301
2983	In PFAM	WN_ef	0.2744874715261959
2984	In PFAM	WN_ef	0.18010752688172044
2985	Not In PFAM	WN_ef	0.2103861517976032
2986	In PFAM	WN_ef	0.09863013698630137
2987	In PFAM	WN_ef	0.2308823529411765
2988	In PFAM	WN_ef	0.3832116788321168
2989	In PFAM	WN_ef	0.2859744990892532
2990	In PFAM	WN_ef	0.42013422818791946
2991	Not In PFAM	WN_ef	0.24680306905370844
2992	In PFAM	WN_ef	0.4156028368794326
2993	Not In PFAM	WN_ef	0.3089579524680073
2994	Not In PFAM	WN_ef	0.2069392812887237
2995	Not In PFAM	WN_ef	0.12374581939799333
2996	Not In PFAM	WN_ef	0.1128491620111732
2997	Not In PFAM	WN_ef	0.8294930875576036
2998	In PFAM	WN_ef	0.4852880799233612
2999	Not In PFAM	WN_ef	0.5121771217712177
3000	In PFAM	WN_ef	0.19129438717067584
3001	In PFAM	WN_ef	0.5455607476635514
3002	Not In PFAM	WN_ef	0.23553719008264465
3003	In PFAM	WN_ef	0.15367483296213807
3004	Not In PFAM	WN_ef	0.4620253164556962
3005	Not In PFAM	WN_ef	0.6878841088674276
3006	Not In PFAM	WN_ef	0.15332563129229246
3007	In PFAM	WN_ef	0.427536231884058
3008	Not In PFAM	WN_ef	0.3781763826606876
3009	Not In PFAM	WN_ef	0.3995398773006135
3010	Not In PFAM	WN_ef	0.2578046324269889
3011	Not In PFAM	WN_ef	0.2740911713791114
3012	Not In PFAM	WN_ef	0.4542807221898661
3013	Not In PFAM	WN_ef	0.2000939408172851
3014	In PFAM	WN_ef	0.6924493554327809
3015	In PFAM	WN_ef	0.4394026421596784
3016	In PFAM	WN_ef	0.18012422360248448
3017	Not In PFAM	WN_ef	0.29668552950687144
3018	Not In PFAM	WN_ef	0.5038232795242141
3019	In PFAM	WN_ef	0.41094771241830064
3020	In PFAM	WN_ef	0.30669800235017625
3021	Not In PFAM	WN_ef	0.2598240469208211
3022	In PFAM	WN_ef	0.5093632958801498
3023	In PFAM	WN_ef	0.33392698130008897
3024	Not In PFAM	WN_ef	0.07954545454545454
3025	Not In PFAM	WN_ef	0.2
3026	In PFAM	WN_ef	0.2972972972972973
3027	In PFAM	WN_ef	0.2605392156862745
3028	In PFAM	WN_ef	0.4036021285304953
3029	In PFAM	WN_ef	0.1553973902728351
3030	In PFAM	WN_ef	0.6827236508511408
3031	In PFAM	WN_ef	0.8537970191625266
3032	In PFAM	WN_ef	0.6554054054054054
3033	Not In PFAM	WN_ef	0.26595744680851063
3034	Not In PFAM	WN_ef	0.1425233644859813
3035	In PFAM	WN_ef	0.4926725800231392
