	ID	Edit_type	Effect	WN_ef	WNN_ef	WN_dp	WNN_dp
7367	Dpe02:45896118	Neural	Syn	0.4375	0.035294117647058816	48	85
7368	Dpe02:45952160	Neural	Rec	0.3623188405797101	0.0364963503649635	69	137
7374	Dpe02:46041580	Neural	3'	0.2307692307692308	0.1388888888888889	13	36
7375	Dpe02:46041588	Ubiq-Med	3'	0.5714285714285714	0.7291666666666666	14	48
7438	Dpe02:48565889	Neural	3'	0.26439232409381663	0.0353356890459364	469	283
7439	Dpe02:48565964	Neural	3'	0.3696369636963696	0.012396694214876032	606	484
7440	Dpe02:48565970	Neural	3'	0.8493377483443708	0.06613226452905811	604	499
7441	Dpe02:48565972	Ubiq-Low	3'	0.0302066772655008	0.03563941299790356	629	477
7443	Dpe02:48565983	Ubiq-Low	3'	0.0162962962962963	0.011764705882352941	675	510
7444	Dpe02:48565987	Ubiq-High	3'	0.9953416149068324	0.9939879759519038	644	499
7445	Dpe02:48566003	Ubiq-Med	3'	0.2349570200573066	0.20555555555555555	698	540
7446	Dpe02:48566042	Ubiq-Med	3'	0.08248730964467005	0.11594202898550725	788	552
7447	Dpe02:48566053	Ubiq-Med	3'	0.09652509652509653	0.0648854961832061	777	524
7448	Dpe02:48566059	Neural	3'	0.08647990255785627	0.0124777183600713	821	561
7451	Dpe02:48812703	Ubiq-Low	Rec	0.025	0.016683022571148183	40	1019
7494	Dpe02:49233735	Ubiq-Low	3'	0.034055727554179564	0.011494252873563218	323	87
7565	Dpe02:49287919	Ubiq-Low	Syn	0.040404040404040414	0.029126213592233014	198	206
7567	Dpe02:49417968	Ubiq-Low	Intron	0.041533546325878586	0.045454545454545456	313	308
7568	Dpe02:49417981	Ubiq-Med	Intron	0.32642487046632124	0.2358490566037736	193	212
7569	Dpe02:49417984	Ubiq-Med	Intron	0.07777777777777778	0.08333333333333333	180	204
7570	Dpe02:49417986	Neural	Intron	0.12994350282485875	0.06598984771573604	177	197
7571	Dpe02:49417990	Neural	Intron	0.08433734939759037	0.054054054054054064	166	185
7572	Dpe02:49417994	Neural	Intron	0.6643835616438356	0.3803680981595092	146	163
7573	Dpe02:49418038	Ubiq-Med	Intron	0.13736263736263735	0.0963302752293578	182	218
7574	Dpe02:49418044	Neural	Intron	0.3048128342245989	0.18099547511312214	187	221
7575	Dpe02:49418045	Ubiq-Med	Intron	0.1827956989247312	0.125	186	216
7576	Dpe02:49418049	Neural	Intron	0.2875536480686695	0.16399999999999998	233	250
7577	Dpe02:49418053	Ubiq-High	Intron	0.675	0.4482758620689655	240	261
7578	Dpe02:49418057	Neural	Intron	0.07773851590106008	0.03508771929824561	283	285
7579	Dpe02:49418111	Ubiq-Med	Intron	0.0911854103343465	0.06176470588235295	329	340
7580	Dpe02:49418127	Ubiq-Low	Intron	0.032352941176470584	0.026627218934911243	340	338
7581	Dpe02:49418159	Ubiq-Low	Intron	0.02100840336134454	0.024896265560165973	238	241
7582	Dpe02:49418160	Ubiq-Low	Intron	0.02553191489361702	0.020746887966804982	235	241
7583	Dpe02:49418162	Ubiq-Low	Intron	0.029535864978902957	0.020746887966804982	237	241
7593	Dpe02:49431165	Neural	Intron	0.6222222222222222	0.3	45	30
7605	Dpe02:49432756	Ubiq-Med	3'	0.12293577981651375	0.10699588477366256	545	486
7606	Dpe02:49432766	Ubiq-Low	3'	0.03924914675767918	0.020072992700729927	586	548
7607	Dpe02:49432873	Neural	3'	0.06432246998284734	0.010934393638170977	1166	1006
7622	Dpe02:49732446	Ubiq-Med	Intron	0.09090909090909093	0.06338028169014084	11	142
7623	Dpe02:49732491	Ubiq-Med	Intron	0.07142857142857142	0.0546875	14	128
7624	Dpe02:49732497	Ubiq-Med	Intron	0.060606060606060615	0.04887218045112782	33	266
7625	Dpe02:49732539	Ubiq-Low	Intron	0.013986013986013986	0.019704433497536943	143	812
7626	Dpe02:49732540	Ubiq-Low	Intron	0.03448275862068965	0.026862026862026864	145	819
7627	Dpe02:49732663	Ubiq-Low	Intron	0.029411764705882356	0.03435114503816794	34	262
7628	Dpe02:49732669	Ubiq-Med	Intron	0.04	0.052356020942408384	25	191
7629	Dpe02:49732672	Ubiq-Med	Intron	0.1111111111111111	0.08661417322834647	18	127
7630	Dpe02:49732675	Ubiq-Med	Intron	0.06666666666666668	0.16129032258064516	15	93
7633	Dpe02:49732851	Ubiq-Low	Intron	0.014492753623188406	0.0182648401826484	69	438
7634	Dpe02:49732878	Ubiq-Low	Intron	0.03409090909090909	0.04355400696864112	88	574
7635	Dpe02:49732887	Neural	Intron	0.29	0.1617161716171617	100	606
7636	Dpe02:49732891	Ubiq-Low	Intron	0.019230769230769232	0.02511773940345369	104	637
7637	Dpe02:49732902	Ubiq-Med	Intron	0.5	0.4604105571847507	120	682
7639	Dpe02:49733070	Ubiq-Low	Intron	0.0425531914893617	0.015945330296127564	235	878
7640	Dpe02:49733071	Ubiq-Med	Intron	0.0782608695652174	0.061059907834101375	230	868
7641	Dpe02:49733078	Neural	Intron	0.06880733944954129	0.04156479217603912	218	818
7642	Dpe02:49733079	Ubiq-Med	Intron	0.12272727272727273	0.11858190709046455	220	818
7643	Dpe02:49733080	Ubiq-Low	Intron	0.018518518518518517	0.012180267965895249	216	821
7644	Dpe02:49733081	Ubiq-Med	Intron	0.18181818181818185	0.15504807692307693	220	832
7646	Dpe02:49733092	Ubiq-Low	Intron	0.02906976744186046	0.03988183161004431	172	677
7647	Dpe02:49733096	Ubiq-Low	Intron	0.030303030303030307	0.024	165	625
7648	Dpe02:49733100	Ubiq-Med	Intron	0.03378378378378378	0.06678383128295255	148	569
7649	Dpe02:49733105	Ubiq-Med	Intron	0.3680555555555556	0.2655038759689923	144	516
7650	Dpe02:49733106	Ubiq-High	Intron	0.7931034482758621	0.7626459143968871	145	514
7651	Dpe02:49733116	Ubiq-Med	Intron	0.05263157894736842	0.0547945205479452	95	438
7652	Dpe02:49733121	Ubiq-Low	Intron	0.034883720930232565	0.0319634703196347	86	438
7653	Dpe02:49733179	Ubiq-Med	Intron	0.02631578947368421	0.0576923076923077	38	312
7654	Dpe02:49733181	Ubiq-Low	Intron	0.047619047619047616	0.01977401129943503	42	354
7655	Dpe02:49733183	Ubiq-Med	Intron	0.06	0.058666666666666666	50	375
7656	Dpe02:49733185	Ubiq-Med	Intron	0.07692307692307693	0.0725	52	400
7657	Dpe02:49733187	Ubiq-Low	Intron	0.027777777777777776	0.04259634888438134	72	493
7658	Dpe02:49733189	Ubiq-Low	Intron	0.012048192771084338	0.016333938294010888	83	551
7660	Dpe02:49733201	Ubiq-Low	Intron	0.03508771929824561	0.030165912518853692	114	663
7661	Dpe02:49733215	Ubiq-Low	Intron	0.028985507246376805	0.01988636363636364	138	704
7662	Dpe02:49733445	Ubiq-Med	Intron	0.5306122448979592	0.5323529411764706	49	340
7663	Dpe02:49733446	Neural	Intron	0.22	0.12275449101796408	50	334
7664	Dpe02:49733447	Neural	Intron	0.19230769230769232	0.09009009009009007	52	333
7665	Dpe02:49733448	Ubiq-Med	Intron	0.05882352941176471	0.04843304843304843	51	351
7667	Dpe02:49733476	Ubiq-High	Intron	0.6293706293706294	0.6788218793828892	143	713
7668	Dpe02:49733488	Ubiq-Med	Intron	0.10240963855421686	0.07634543178973717	166	799
7669	Dpe02:49733491	Ubiq-Med	Intron	0.15168539325842698	0.13405797101449274	178	828
7671	Dpe02:49733762	Ubiq-Med	Intron	0.32098765432098764	0.3181818181818182	243	748
7672	Dpe02:49733763	Ubiq-Low	Intron	0.02109704641350211	0.04	237	750
7675	Dpe02:49918209	Ubiq-Med	Syn	0.5361842105263158	0.4743124026984951	304	1927
7678	Dpe02:50008767	Neural	Intron	0.14545454545454545	0.09090909090909093	55	11
7680	Dpe02:50009257	Ubiq-Low	3'	0.022929936305732482	0.0196078431372549	785	153
7688	Dpe02:50009364	Ubiq-Low	3'	0.04087193460490463	0.010204081632653059	1101	196
7689	Dpe02:50009384	Neural	3'	0.05797101449275361	0.016877637130801686	1380	237
7690	Dpe02:50009400	Ubiq-Low	3'	0.01865136298421808	0.01282051282051282	1394	234
7692	Dpe02:50009414	Ubiq-Low	3'	0.012168933428775949	0.02334630350194553	1397	257
7711	Dpe02:50164149	Ubiq-Low	3'	0.01917113053284466	0.021630615640599003	3547	3005
7767	Dpe02:50397560	Ubiq-Low	3'	0.03651685393258427	0.011461318051575931	356	349
7769	Dpe02:50397617	Neural	3'	0.2518518518518518	0.12857142857142856	135	140
7798	Dpe02:50505350	Ubiq-Low	3'	0.032742681047765794	0.018205461638491547	2596	5383
7800	Dpe02:50505356	Neural	3'	0.2293722858270825	0.06657939031232467	2533	5347
7801	Dpe02:50505359	Neural	3'	0.2610264635124298	0.04258137774413323	2494	5284
7802	Dpe02:50505362	Ubiq-Med	3'	0.2263391059202577	0.17787542988154376	2483	5234
7804	Dpe02:50505380	Neural	3'	0.05036630036630037	0.01445835131635736	2184	4634
7805	Dpe02:50505430	Ubiq-Low	3'	0.04206602768903089	0.036340533672172805	1878	3935
7810	Dpe02:50505597	Neural	3'	0.14938488576449913	0.030217326585293244	3414	6718
7811	Dpe02:50505600	Neural	3'	0.4587986718985814	0.2938861985472155	3313	6608
7838	Dpe02:50514309	Neural	3'	0.2052896725440806	0.02181818181818182	1588	1650
7840	Dpe02:50514404	Ubiq-Low	3'	0.0260061919504644	0.016720257234726688	1615	1555
7852	Dpe02:50515033	Ubiq-Low	3'	0.021052631578947368	0.014194464158977996	1520	1409
7891	Dpe02:50667411	Ubiq-Low	3'	0.010309278350515464	0.013888888888888888	388	144
7899	Dpe02:50668213	Neural	3'	0.11387163561076605	0.010050251256281407	966	398
7907	Dpe02:50668364	Ubiq-Low	3'	0.031456953642384114	0.03461538461538462	604	260
7910	Dpe02:50668710	Neural	3'	0.7791262135922329	0.04824561403508772	412	228
7923	Dpe02:50669586	Ubiq-Med	3'	0.011299435028248588	0.10280373831775699	177	107
7953	Dpe02:50694128	Neural	Rec	0.5849765258215962	0.014545454545454544	1065	550
8015	Dpe02:50901982	Ubiq-Med	3'	0.3926701570680629	0.3284671532846715	191	274
8028	Dpe02:50902554	Neural	3'	0.2882648316905337	0.010159195643066613	5377	9548
8032	Dpe02:50902577	Neural	3'	0.5111779071951906	0.022732123799359655	5323	9370
8044	Dpe02:50903320	Neural	Intron	0.5525114155251142	0.016393442622950817	219	183
8045	Dpe02:50903324	Neural	Intron	0.44711538461538464	0.06896551724137931	208	174
8046	Dpe02:50903325	Neural	Intron	0.6682926829268293	0.08670520231213873	205	173
8070	Dpe02:51002500	Ubiq-High	Intron	0.7142857142857143	0.6296296296296297	77	27
8071	Dpe02:51002587	Ubiq-Med	Intron	0.3684210526315789	0.43478260869565216	76	23
8072	Dpe02:51002589	Ubiq-Med	Intron	0.07894736842105263	0.2608695652173913	76	23
8074	Dpe02:51002596	Neural	Intron	0.8414634146341463	0.2608695652173913	82	23
8075	Dpe02:51003246	Neural	Intron	0.07	0.038461538461538464	100	26
8082	Dpe02:51004706	Neural	Intron	0.4457831325301205	0.03571428571428571	83	28
8084	Dpe02:51004740	Neural	Intron	0.18292682926829268	0.04	82	25
8089	Dpe02:51014043	Neural	Intron	0.07260726072607261	0.012367491166077738	303	566
8091	Dpe02:51014046	Neural	Intron	0.5504885993485342	0.017391304347826087	307	575
8092	Dpe02:51014049	Neural	Intron	0.09287925696594428	0.011804384485666104	323	593
8094	Dpe02:51014066	Neural	Intron	0.0701219512195122	0.015873015873015872	328	630
8098	Dpe02:51014210	Neural	Intron	0.21406727828746175	0.07459677419354839	327	496
8099	Dpe02:51014216	Neural	Intron	0.620253164556962	0.0737527114967462	316	461
8116	Dpe02:51016999	Neural	3'	0.4402035623409669	0.0852683669585078	1179	2627
8126	Dpe02:51020798	Neural	Rec	0.2045028142589118	0.010344827586206895	1066	2610
8127	Dpe02:51020816	Neural	Rec	0.21888412017167386	0.0622568093385214	1165	2827
8145	Dpe02:51079290	Neural	Syn	0.09433962264150944	0.04697986577181208	53	149
8194	Dpe02:52770760	Neural	Intron	0.4313725490196079	0.2307692307692308	51	39
8195	Dpe02:52770764	Neural	Intron	0.5	0.3023255813953488	54	43
8242	Dpe02:54982045	Neural	Rec	0.08333333333333333	0.029498525073746312	72	678
8243	Dpe02:54982055	Ubiq-Low	Rec	0.03896103896103896	0.02130681818181818	77	704
8244	Dpe02:54983151	Ubiq-Low	Rec	0.016393442622950817	0.01877133105802048	61	586
8252	Dpe02:55015629	Neural	3'	0.5968436154949784	0.010101010101010102	697	297
8258	Dpe02:55016183	Ubiq-Low	3'	0.01932367149758454	0.03316749585406302	1449	603
8290	Dpe02:55092813	Neural	Rec	0.32558139534883723	0.011549566891241578	43	1039
8313	Dpe02:57196561	Neural	Rec	0.15775635407537247	0.054054054054054064	2282	37
8319	Dpe02:57196750	Neural	Rec	0.4994394618834081	0.125	1784	24
8331	Dpe02:59272641	Ubiq-Med	3'	0.04301075268817205	0.06	93	100
8332	Dpe02:59272648	Neural	3'	0.33707865168539325	0.16666666666666666	89	96
8333	Dpe02:59272653	Ubiq-Med	3'	0.05681818181818181	0.08163265306122447	88	98
8334	Dpe02:59272662	Ubiq-High	3'	0.61	0.5102040816326531	100	98
8335	Dpe02:59272667	Ubiq-Med	3'	0.08823529411764706	0.09090909090909093	102	99
8336	Dpe02:59272669	Ubiq-Med	3'	0.1485148514851485	0.15151515151515152	101	99
8337	Dpe02:59272685	Ubiq-Med	3'	0.16842105263157894	0.15789473684210525	95	95
8338	Dpe02:59272726	Ubiq-Med	3'	0.09859154929577464	0.07042253521126761	71	71
8339	Dpe02:59272729	Neural	3'	0.14925373134328354	0.08823529411764706	67	68
8352	Dpe02:59273394	Ubiq-Low	3'	0.0453125	0.013232514177693763	640	529
8362	Dpe02:59274284	Neural	3'	0.09090909090909093	0.010389610389610391	462	385
8364	Dpe02:59274298	Ubiq-Low	3'	0.017578125	0.0117096018735363	512	427
8366	Dpe02:59274533	Ubiq-Low	3'	0.022099447513812157	0.01680672268907563	181	119
8387	Dpe02:59859641	Ubiq-Med	3'	0.22857142857142854	0.2538141470180305	70	721
8389	Dpe02:59859921	Ubiq-Med	3'	0.06666666666666668	0.13313609467455625	30	338
8391	Dpe02:60893174	Neural	3'	0.17272727272727273	0.03125	110	32
8393	Dpe02:60893225	Neural	3'	0.10029498525073746	0.0136986301369863	339	146
8439	Dpe02:61503391	Neural	Intron	0.6	0.01694915254237288	65	59
8466	Dpe02:63107487	Neural	Rec	0.6106870229007634	0.018518518518518517	655	594
8611	Dpe02:63371859	Neural	Syn	0.5545722713864307	0.02244389027431421	1017	802
8625	Dpe02:63406154	Ubiq-Low	Intron	0.048175182481751816	0.019455252918287938	685	514
8630	Dpe02:63406335	Neural	Intron	0.3533333333333333	0.07692307692307693	150	117
8631	Dpe02:63406339	Ubiq-Med	Intron	0.1092436974789916	0.2325581395348837	119	86
8632	Dpe02:63406344	Neural	Intron	0.3278688524590164	0.09375	61	64
8641	Dpe02:63408381	Ubiq-Low	Intron	0.035789473684210524	0.010362694300518135	475	193
8642	Dpe02:63408387	Ubiq-Med	Intron	0.33760683760683763	0.34536082474226804	468	194
8644	Dpe02:63408397	Ubiq-Med	Intron	0.4770240700218818	0.3494623655913979	457	186
8645	Dpe02:63408398	Neural	Intron	0.08924485125858124	0.054945054945054944	437	182
8648	Dpe02:63408862	Ubiq-Low	Intron	0.01853281853281853	0.02114803625377644	1295	662
8652	Dpe02:63408900	Neural	Intron	0.1026827012025902	0.04948805460750853	1081	586
8653	Dpe02:63408907	Neural	Intron	0.22473118279569887	0.030947775628626693	930	517
8654	Dpe02:63408908	Neural	Intron	0.2396166134185304	0.1154562383612663	939	537
8655	Dpe02:63408912	Neural	Intron	0.21487603305785125	0.06542056074766353	968	535
8657	Dpe02:63408929	Neural	Intron	0.18781725888324874	0.012195121951219513	788	410
8658	Dpe02:63408942	Neural	Intron	0.1375166889185581	0.05913978494623656	749	372
8686	Dpe02:64121321	Neural	Intron	0.5882352941176471	0.37681159420289856	17	69
8687	Dpe02:64121336	Ubiq-Med	Intron	0.125	0.288135593220339	16	59
8688	Dpe02:64121337	Ubiq-Med	Intron	0.125	0.2711864406779661	16	59
8689	Dpe02:64121347	Ubiq-Med	Intron	0.07142857142857142	0.28846153846153844	14	52
8728	Dpe02:64271598	Ubiq-Med	3'	0.09189842805320436	0.1406133133881825	827	1337
8753	Dpe02:64356114	Neural	Rec	0.10792349726775956	0.01256281407035176	732	398
8764	Dpe02:64365974	Neural	3'	0.2791411042944785	0.02395209580838324	326	167
8765	Dpe02:64365975	Neural	3'	0.822289156626506	0.3067484662576687	332	163
8770	Dpe02:64387654	Neural	Rec	0.4682539682539682	0.011363636363636364	882	792
8773	Dpe02:64387902	Neural	Syn	0.8211920529801324	0.0244173140954495	1057	901
8776	Dpe02:64388197	Neural	Rec	0.7923156801661475	0.04111111111111111	963	900
8777	Dpe02:64388198	Neural	Rec	0.7888774459320288	0.04824561403508772	971	912
8786	Dpe02:64389831	Neural	3'	0.4736842105263158	0.1875	57	32
8787	Dpe02:64389836	Neural	3'	0.1864406779661017	0.11428571428571427	59	35
8788	Dpe02:64389851	Ubiq-Med	3'	0.11320754716981132	0.17142857142857146	53	35
8789	Dpe02:64389853	Neural	3'	0.09433962264150944	0.028571428571428567	53	35
8820	Dpe02:64465271	Neural	3'	0.3902877697841727	0.010282776349614395	556	389
8826	Dpe02:64465288	Ubiq-Med	3'	0.08108108108108109	0.06228373702422145	370	289
8828	Dpe02:64465298	Ubiq-Med	3'	0.2927927927927928	0.4396135265700483	222	207
8829	Dpe02:64465299	Ubiq-Med	3'	0.5772727272727273	0.592964824120603	220	199
8830	Dpe02:64465301	Ubiq-Med	3'	0.14847161572052406	0.23943661971830985	229	213
8832	Dpe02:64465326	Ubiq-High	3'	0.6946308724832215	0.645	298	200
8833	Dpe02:64465331	Neural	3'	0.060532687651331726	0.01976284584980237	413	253
8835	Dpe02:64465518	Neural	3'	0.09451575262543756	0.045258620689655166	857	464
8836	Dpe02:64465529	Ubiq-Low	3'	0.030092592592592587	0.014462809917355372	864	484
8837	Dpe02:64465540	Ubiq-High	3'	0.7332214765100671	0.5103244837758112	596	339
8838	Dpe02:64465541	Ubiq-High	3'	0.6077441077441077	0.6529411764705882	594	340
8839	Dpe02:64465550	Neural	3'	0.39658119658119656	0.1069182389937107	585	318
8857	Dpe02:64519851	Neural	3'	0.34210526315789475	0.01517706576728499	304	593
8876	Dpe02:64705401	Ubiq-Med	3'	0.09195402298850576	0.10526315789473684	87	19
8877	Dpe02:64705403	Ubiq-Med	3'	0.16483516483516486	0.15789473684210525	91	19
8879	Dpe02:64705411	Ubiq-Med	3'	0.1452991452991453	0.12	117	25
8880	Dpe02:64705413	Ubiq-Med	3'	0.13934426229508196	0.1153846153846154	122	26
8881	Dpe02:64705415	Ubiq-Med	3'	0.06382978723404255	0.060606060606060615	141	33
8882	Dpe02:64705421	Neural	3'	0.2902638762511374	0.14038876889848811	1099	463
8883	Dpe02:64705423	Ubiq-Low	3'	0.04878048780487805	0.02626641651031895	1353	533
8888	Dpe02:64705438	Neural	3'	0.12843086483687208	0.03248587570621469	1931	708
8909	Dpe02:64705562	Neural	3'	0.16348547717842324	0.05757575757575757	1205	330
8911	Dpe02:64705573	Ubiq-Med	3'	0.05607476635514018	0.05590062111801242	642	161
8913	Dpe02:64705577	Ubiq-Low	3'	0.023809523809523808	0.022388059701492536	504	134
8915	Dpe02:64705583	Neural	3'	0.07063197026022305	0.037037037037037035	269	81
8916	Dpe02:64705585	Ubiq-Med	3'	0.0599250936329588	0.09090909090909093	267	77
8917	Dpe02:64705587	Ubiq-Med	3'	0.060836501901140684	0.08974358974358974	263	78
8918	Dpe02:64705589	Ubiq-Low	3'	0.0421455938697318	0.02631578947368421	261	76
8919	Dpe02:64705591	Ubiq-Low	3'	0.03448275862068965	0.025974025974025976	261	77
8920	Dpe02:64705593	Ubiq-Med	3'	0.02651515151515152	0.09333333333333334	264	75
8921	Dpe02:64705605	Ubiq-Low	3'	0.020618556701030927	0.014388489208633094	485	139
8924	Dpe02:64705621	Neural	3'	0.0687757909215956	0.025423728813559324	727	236
8925	Dpe02:64705623	Neural	3'	0.07988980716253444	0.05150214592274678	726	233
8926	Dpe02:64705637	Ubiq-Med	3'	0.060287081339712924	0.042071197411003236	1045	309
8927	Dpe02:64705639	Ubiq-Low	3'	0.046168051708217916	0.03821656050955414	1083	314
8928	Dpe02:64705641	Neural	3'	0.11253430924062216	0.024922118380062305	1093	321
8929	Dpe02:64705643	Neural	3'	0.06451612903225806	0.012461059190031152	1085	321
8934	Dpe02:64705653	Ubiq-Low	3'	0.04497991967871486	0.03519061583577713	1245	341
8935	Dpe02:64705655	Ubiq-Low	3'	0.02215431627196333	0.01126760563380282	1309	355
8972	Dpe02:64925527	Neural	Rec	0.7738095238095238	0.04345088161209068	7392	3176
9023	Dpe02:65859312	Ubiq-Med	Intron	0.06349206349206349	0.04651162790697674	63	258
9024	Dpe02:65860319	Ubiq-Low	Intron	0.017543859649122806	0.014159292035398232	114	565
9025	Dpe02:65860334	Ubiq-Low	Intron	0.031496062992125984	0.020869565217391303	127	575
9027	Dpe02:65860338	Ubiq-Med	Intron	0.014285714285714284	0.05172413793103448	140	580
9028	Dpe02:65860339	Ubiq-Med	Intron	0.0291970802919708	0.05923344947735192	137	574
9031	Dpe02:65861539	Neural	Intron	0.1111111111111111	0.06352087114337568	99	551
9032	Dpe02:65861586	Ubiq-Med	Intron	0.04424778761061947	0.1357142857142857	113	560
9033	Dpe02:65861587	Ubiq-Low	Intron	0.018018018018018014	0.017825311942959002	111	561
9034	Dpe02:65861588	Ubiq-Low	Intron	0.042735042735042736	0.015570934256055362	117	578
9035	Dpe02:65861614	Ubiq-Med	Intron	0.1386861313868613	0.1914580265095729	137	679
9036	Dpe02:65861615	Ubiq-Med	Intron	0.07857142857142857	0.07511045655375552	140	679
9043	Dpe02:65862304	Ubiq-Med	Intron	0.07391304347826087	0.062381852551984876	230	1058
9044	Dpe02:65862459	Ubiq-Med	Intron	0.1917808219178082	0.20481927710843373	73	332
9045	Dpe02:65862969	Ubiq-Med	Intron	0.059701492537313425	0.05423728813559322	67	295
9046	Dpe02:65862972	Neural	Intron	0.07692307692307693	0.030405405405405407	65	296
9047	Dpe02:65862973	Ubiq-Med	Intron	0.12121212121212123	0.2474576271186441	66	295
9048	Dpe02:65917684	Neural	3'	0.06956521739130435	0.011363636363636364	115	88
9049	Dpe02:65917694	Neural	3'	0.17094017094017094	0.030927835051546393	117	97
9050	Dpe02:65950976	Ubiq-Med	Intron	0.08333333333333333	0.32608695652173914	12	46
9051	Dpe02:65950999	Ubiq-Med	Intron	0.25	0.3409090909090909	12	44
9054	Dpe02:66062160	Neural	Rec	0.2857142857142857	0.043478260869565216	189	23
9057	Dpe02:66062870	Neural	Rec	0.29310344827586204	0.06666666666666668	174	15
9058	Dpe02:66062894	Neural	Rec	0.5185185185185185	0.14285714285714285	162	14
9059	Dpe02:66062895	Neural	Rec	0.225	0.07142857142857142	160	14
9066	Dpe02:66108702	Neural	Intron	0.3181818181818182	0.1016949152542373	22	59
9091	Dpe02:66335973	Ubiq-Med	Intron	0.5454545454545454	0.3783783783783784	11	37
9092	Dpe02:66335979	Ubiq-High	Intron	1.0	0.9189189189189191	13	37
9103	Dpe02:66337114	Neural	3'	0.1262135922330097	0.07048458149779736	1648	1816
9104	Dpe02:66337126	Ubiq-Low	3'	0.033234859675036935	0.02758178319435536	1354	1559
